sale_date,sale_year,sale_month,sale_quarter,weekday,store,region,category,product_name,quantity,unit_price,total_sales
2024-07-18,2024.0,7.0,3.0,Thursday,Store B,EAST,ACCESSORIES,Laptop Pro15,3,208.29,624.87
2024-05-20,2024.0,5.0,2.0,Monday,Store-C,SOUTH,ACCESSORIES,Smartfone X,9,291.65,2624.85
2024-06-18,2024.0,6.0,2.0,Tuesday,Store D,WEST,ACCESSORIES,Tablet,3,1069.32,3207.96
2024-09-27,2024.0,9.0,3.0,Friday,Store B,NORTH,ACCESSORIES,Smart Phone X,2,1782.37,3917.98
2024-07-23,2024.0,7.0,3.0,Tuesday,Store D,EAST,ACCESSORIES,Smartphone X,10,526.93,5269.3
2024-05-08,2024.0,5.0,2.0,Wednesday,Store-A,NORTH,ACCESSORIES,Laptop Pro 15,3,246.28,738.84
2024-01-05,2024.0,1.0,1.0,Friday,Store-D,WEST,ACCESSORIES,Laptop Pro 15,7,476.52,3335.64
2024-11-24,2024.0,11.0,4.0,Sunday,Store B,SOUTH,ELECTRONICS,Tablet,7,1040.47,7283.29
2024-03-12,2024.0,3.0,1.0,Tuesday,Store A,EAST,ELECTRONICS,Tablet Plus,3,703.76,2111.28
2024-05-17,2024.0,5.0,2.0,Friday,Store-B,SOUTH,ACCESSORIES,Smartphone X,1,1611.15,1611.15
2024-11-24,2024.0,11.0,4.0,Sunday,Store D,WEST,ACCESSORIES,Laptop Pro - 15,8,690.79,5526.32
2024-06-07,2024.0,6.0,2.0,Friday,Store E,WEST,ELECTRONICS,Smartphone X,10,714.85,7148.5
2024-06-26,2024.0,6.0,2.0,Wednesday,Store A,NORTH,ELECTRONICS,Tablet Plus,3,1531.89,2610.44
2024-02-10,2024.0,2.0,1.0,Saturday,Store E,EAST,ACCESSORIES,Laptop Pro - 15,10,797.9,2441.08
2024-04-30,2024.0,4.0,2.0,Tuesday,Store D,WEST,ELECTRONICS,Laptop Pro15,4,592.86,473.71
2024-12-04,2024.0,12.0,4.0,Wednesday,Store-D,EAST,ELECTRONICS,Smartphone X,9,1699.48,15295.32
2024-03-28,2024.0,3.0,1.0,Thursday,Store E,SOUTH,ACCESSORIES,Tablet Plus,3,1072.62,3043.02
2024-08-08,2024.0,8.0,3.0,Thursday,Store A,NORTH,ELECTRONICS,Laptop Pro 15,6,1964.15,11784.9
2024-12-01,2024.0,12.0,4.0,Sunday,Store B,SOUTH,ACCESSORIES,Laptop Pro - 15,9,648.42,2053.79
2024-02-02,2024.0,2.0,1.0,Friday,Store E,SOUTH,ACCESSORIES,Tablet,1,617.42,250.07
2024-02-01,2024.0,2.0,1.0,Thursday,Store C,WEST,ELECTRONICS,Laptop Pro 15,4,1495.31,2563.84
2024-06-20,2024.0,6.0,2.0,Thursday,Store B,NORTH,ACCESSORIES,Ltp Pro 15,8,176.74,1413.92
2024-02-03,2024.0,2.0,1.0,Saturday,Store E,NORTH,ACCESSORIES,Laptop Pro 15,1,1563.7,1563.7
2024-04-24,2024.0,4.0,2.0,Wednesday,Store A,NORTH,ACCESSORIES,Smart Phone X,3,535.81,836.18
2024-07-30,2024.0,7.0,3.0,Tuesday,Store D,WEST,ELECTRONICS,Tablet Plus,1,884.16,2638.68
2024-01-14,2024.0,1.0,1.0,Sunday,Store A,EAST,ELECTRONICS,Laptop Pro - 15,4,757.48,1184.4
2024-04-29,2024.0,4.0,2.0,Monday,Store A,EAST,ELECTRONICS,Tablet,1,826.99,826.99
2024-03-21,2024.0,3.0,1.0,Thursday,Store-C,NORTH,ACCESSORIES,Smart Phone X,7,852.37,5966.59
2024-06-01,2024.0,6.0,2.0,Saturday,Store C,WEST,ELECTRONICS,Laptop Pro - 15,3,775.16,416.74
2024-11-26,2024.0,11.0,4.0,Tuesday,Store B,EAST,ACCESSORIES,Smart Phone X,10,1716.77,2792.69
2024-07-14,2024.0,7.0,3.0,Sunday,Store-B,EAST,ACCESSORIES,Smart Phone X,10,68.48,684.8
2024-02-25,2024.0,2.0,1.0,Sunday,Store C,EAST,ELECTRONICS,Laptop Pro 15,6,698.35,4190.1
2024-09-14,2024.0,9.0,3.0,Saturday,Store B,EAST,ACCESSORIES,Smartphone X,5,980.12,567.63
2024-10-29,2024.0,10.0,4.0,Tuesday,Store E,WEST,ELECTRONICS,Laptop Pro 15,8,110.95,4549.26
2024-11-28,2024.0,11.0,4.0,Thursday,Store D,WEST,ACCESSORIES,Smartphone X,8,1811.96,3495.19
2024-10-09,2024.0,10.0,4.0,Wednesday,Store-B,SOUTH,ELECTRONICS,Tablet,6,482.89,2897.34
2024-02-02,2024.0,2.0,1.0,Friday,Store-B,NORTH,ACCESSORIES,Laptop Pro 15,1,987.48,823.72
2024-04-26,2024.0,4.0,2.0,Friday,Store E,EAST,ELECTRONICS,Smartfone X,4,506.97,2639.86
2024-12-02,2024.0,12.0,4.0,Monday,Store-C,NORTH,ELECTRONICS,Smart Phone X,8,1759.4,3440.3
2024-03-20,2024.0,3.0,1.0,Wednesday,Store-D,WEST,ACCESSORIES,Smartfone X,8,1929.86,1941.02
2024-05-28,2024.0,5.0,2.0,Tuesday,Store D,EAST,ELECTRONICS,Smartfone X,2,1097.65,3731.46
2024-03-25,2024.0,3.0,1.0,Monday,Store B,SOUTH,ELECTRONICS,Smart Phone X,9,1299.99,11699.91
2024-11-07,2024.0,11.0,4.0,Thursday,Store C,WEST,ELECTRONICS,Smartfone X,8,1299.99,2026.55
2024-08-09,2024.0,8.0,3.0,Friday,Store B,WEST,ELECTRONICS,Tablet,4,310.24,1735.17
2024-04-23,2024.0,4.0,2.0,Tuesday,Store B,EAST,ACCESSORIES,Ltp Pro 15,6,1963.42,4278.63
2024-07-31,2024.0,7.0,3.0,Wednesday,Store-C,WEST,ELECTRONICS,Smart Phone X,10,666.97,3377.13
2024-08-25,2024.0,8.0,3.0,Sunday,Store D,EAST,ACCESSORIES,Ltp Pro 15,8,685.14,5481.12
2024-03-12,2024.0,3.0,1.0,Tuesday,Store-A,NORTH,ELECTRONICS,Smartfone X,5,1188.15,5940.75
2024-03-04,2024.0,3.0,1.0,Monday,Store-C,NORTH,ACCESSORIES,Laptop Pro - 15,7,1102.58,145.79
2024-02-27,2024.0,2.0,1.0,Tuesday,Store-A,EAST,ACCESSORIES,Tablet,7,607.92,1807.99
2024-11-29,2024.0,11.0,4.0,Friday,Store D,NORTH,ACCESSORIES,Laptop Pro15,1,634.88,634.88
2024-04-21,2024.0,4.0,2.0,Sunday,Store D,SOUTH,ELECTRONICS,Smartphone X,4,651.64,2312.26
2024-12-02,2024.0,12.0,4.0,Monday,Store B,SOUTH,ELECTRONICS,Laptop Pro15,3,1624.09,4872.27
2024-04-01,2024.0,4.0,2.0,Monday,Store E,WEST,ELECTRONICS,Tablet Plus,4,1170.84,2429.67
2024-11-23,2024.0,11.0,4.0,Saturday,Store-D,WEST,ACCESSORIES,Smart Phone X,8,577.93,3750.68
2024-02-17,2024.0,2.0,1.0,Saturday,Store-D,NORTH,ELECTRONICS,Laptop Pro15,5,842.65,2568.12
2024-03-22,2024.0,3.0,1.0,Friday,Store A,NORTH,ACCESSORIES,Smartfone X,2,483.43,4042.69
2024-07-02,2024.0,7.0,3.0,Tuesday,Store C,EAST,ELECTRONICS,Ltp Pro 15,10,60.93,4529.23
2024-02-10,2024.0,2.0,1.0,Saturday,Store-B,NORTH,ACCESSORIES,Tablet Plus,9,469.19,1438.94
2024-03-29,2024.0,3.0,1.0,Friday,Store C,NORTH,ACCESSORIES,Smartphone X,6,242.09,1452.54
2024-06-29,2024.0,6.0,2.0,Saturday,Store E,NORTH,ACCESSORIES,Tablet Plus,10,856.36,8563.6
2024-03-20,2024.0,3.0,1.0,Wednesday,Store-A,NORTH,ACCESSORIES,Smart Phone X,8,1979.03,15832.24
2024-02-22,2024.0,2.0,1.0,Thursday,Store-C,NORTH,ACCESSORIES,Smartfone X,8,1759.9,14079.2
2024-02-25,2024.0,2.0,1.0,Sunday,Store E,WEST,ACCESSORIES,Smartfone X,4,795.73,3182.92
2024-05-02,2024.0,5.0,2.0,Thursday,Store D,EAST,ACCESSORIES,Ltp Pro 15,9,575.76,470.96
2024-03-22,2024.0,3.0,1.0,Friday,Store B,SOUTH,ELECTRONICS,Laptop Pro15,1,1537.02,3411.51
2024-08-02,2024.0,8.0,3.0,Friday,Store E,WEST,ACCESSORIES,Smart Phone X,1,1925.8,1925.8
2024-10-26,2024.0,10.0,4.0,Saturday,Store-B,WEST,ELECTRONICS,Tablet Plus,4,539.05,2156.2
2024-10-21,2024.0,10.0,4.0,Monday,Store-D,SOUTH,ELECTRONICS,Ltp Pro 15,2,1428.43,4085.15
2024-10-19,2024.0,10.0,4.0,Saturday,Store-C,SOUTH,ELECTRONICS,Laptop Pro - 15,3,1384.67,4141.36
2024-08-07,2024.0,8.0,3.0,Wednesday,Store-D,EAST,ACCESSORIES,Smartphone X,8,14.87,118.96
2024-03-19,2024.0,3.0,1.0,Tuesday,Store C,NORTH,ELECTRONICS,Tablet,3,138.45,415.35
2024-08-22,2024.0,8.0,3.0,Thursday,Store-D,EAST,ACCESSORIES,Ltp Pro 15,2,328.93,57.1
2024-04-29,2024.0,4.0,2.0,Monday,Store-B,EAST,ELECTRONICS,Smartphone X,7,62.54,3574.7
2024-01-10,2024.0,1.0,1.0,Wednesday,Store-E,SOUTH,ACCESSORIES,Smart Phone X,2,873.62,3638.55
2024-09-13,2024.0,9.0,3.0,Friday,Store-E,WEST,ELECTRONICS,Laptop Pro - 15,4,1606.22,1299.83
2024-02-04,2024.0,2.0,1.0,Sunday,Store D,NORTH,ELECTRONICS,Smart Phone X,5,1006.6,2492.04
2024-07-10,2024.0,7.0,3.0,Wednesday,Store D,EAST,ELECTRONICS,Ltp Pro 15,10,1692.96,4393.15
2024-12-13,2024.0,12.0,4.0,Friday,Store-D,SOUTH,ACCESSORIES,Smartphone X,2,1946.47,3892.94
2024-10-16,2024.0,10.0,4.0,Wednesday,Store B,NORTH,ACCESSORIES,Laptop Pro15,3,1142.43,3427.29
2024-04-26,2024.0,4.0,2.0,Friday,Store C,SOUTH,ACCESSORIES,Ltp Pro 15,2,93.64,1487.25
2024-06-20,2024.0,6.0,2.0,Thursday,Store E,SOUTH,ACCESSORIES,Smart Phone X,6,1068.69,6412.14
2024-07-08,2024.0,7.0,3.0,Monday,Store-E,NORTH,ELECTRONICS,Smart Phone X,2,489.74,979.48
2024-05-26,2024.0,5.0,2.0,Sunday,Store D,EAST,ELECTRONICS,Smartfone X,7,992.46,6947.22
2024-07-07,2024.0,7.0,3.0,Sunday,Store E,SOUTH,ACCESSORIES,Tablet Plus,5,963.2,4816.0
2024-06-21,2024.0,6.0,2.0,Friday,Store D,WEST,ACCESSORIES,Smart Phone X,10,468.4,4684.0
2024-01-21,2024.0,1.0,1.0,Sunday,Store C,NORTH,ACCESSORIES,Tablet,5,1063.31,5316.55
2024-06-06,2024.0,6.0,2.0,Thursday,Store C,NORTH,ACCESSORIES,Ltp Pro 15,1,899.34,899.34
2024-02-10,2024.0,2.0,1.0,Saturday,Store A,EAST,ACCESSORIES,Smart Phone X,9,1395.43,12558.87
2024-03-30,2024.0,3.0,1.0,Saturday,Store-A,SOUTH,ACCESSORIES,Smartfone X,7,131.57,920.99
2024-10-19,2024.0,10.0,4.0,Saturday,Store-C,SOUTH,ACCESSORIES,Tablet,9,430.08,4040.41
2024-04-30,2024.0,4.0,2.0,Tuesday,Store C,EAST,ELECTRONICS,Laptop Pro 15,4,1970.65,7882.6
2024-02-13,2024.0,2.0,1.0,Tuesday,Store E,NORTH,ACCESSORIES,Laptop Pro 15,4,21.93,87.72
2024-05-13,2024.0,5.0,2.0,Monday,Store D,WEST,ACCESSORIES,Laptop Pro15,9,1210.4,10893.6
2024-12-18,2024.0,12.0,4.0,Wednesday,Store C,NORTH,ACCESSORIES,Tablet Plus,7,452.78,3897.15
2024-11-12,2024.0,11.0,4.0,Tuesday,Store B,EAST,ELECTRONICS,Ltp Pro 15,8,1435.96,70.84
2024-08-20,2024.0,8.0,3.0,Tuesday,Store-A,EAST,ELECTRONICS,Smartfone X,4,1102.55,4235.18
2024-07-28,2024.0,7.0,3.0,Sunday,Store C,EAST,ELECTRONICS,Laptop Pro 15,4,1543.28,87.31
2024-12-15,2024.0,12.0,4.0,Sunday,Store E,WEST,ACCESSORIES,Tablet,6,1599.07,9594.42
2024-09-22,2024.0,9.0,3.0,Sunday,Store E,EAST,ACCESSORIES,Smartphone X,7,698.98,4892.86
2024-08-02,2024.0,8.0,3.0,Friday,Store A,SOUTH,ELECTRONICS,Tablet,4,323.52,1294.08
2024-08-08,2024.0,8.0,3.0,Thursday,Store B,SOUTH,ELECTRONICS,Smartfone X,4,1432.66,5730.64
2024-04-10,2024.0,4.0,2.0,Wednesday,Store-E,SOUTH,ACCESSORIES,Laptop Pro 15,9,1821.61,16394.49
2024-08-15,2024.0,8.0,3.0,Thursday,Store A,SOUTH,ACCESSORIES,Ltp Pro 15,6,1547.94,9287.64
2024-03-18,2024.0,3.0,1.0,Monday,Store-D,EAST,ELECTRONICS,Laptop Pro15,6,500.57,4308.56
2024-03-19,2024.0,3.0,1.0,Tuesday,Store-A,NORTH,ELECTRONICS,Tablet,7,913.89,1329.22
2024-10-31,2024.0,10.0,4.0,Thursday,Store C,EAST,ELECTRONICS,Smart Phone X,3,1697.44,5092.32
2024-04-05,2024.0,4.0,2.0,Friday,Store D,NORTH,ELECTRONICS,Laptop Pro 15,4,1150.34,508.37
2024-11-27,2024.0,11.0,4.0,Wednesday,Store E,EAST,ACCESSORIES,Ltp Pro 15,2,1756.88,3513.76
2024-02-06,2024.0,2.0,1.0,Tuesday,Store E,NORTH,ELECTRONICS,Laptop Pro 15,4,1008.14,4032.56
2024-05-26,2024.0,5.0,2.0,Sunday,Store-B,SOUTH,ACCESSORIES,Smartphone X,3,995.55,2986.65
2024-12-20,2024.0,12.0,4.0,Friday,Store-A,SOUTH,ELECTRONICS,Laptop Pro 15,9,441.7,3975.3
2024-10-10,2024.0,10.0,4.0,Thursday,Store B,WEST,ACCESSORIES,Smart Phone X,10,1667.22,16672.2
2024-05-29,2024.0,5.0,2.0,Wednesday,Store D,SOUTH,ACCESSORIES,Laptop Pro 15,3,224.01,62.47
2024-01-15,2024.0,1.0,1.0,Monday,Store-D,NORTH,ACCESSORIES,Tablet Plus,4,1513.07,6052.28
2024-03-18,2024.0,3.0,1.0,Monday,Store C,NORTH,ACCESSORIES,Laptop Pro15,5,1312.91,4276.73
2024-08-10,2024.0,8.0,3.0,Saturday,Store A,EAST,ACCESSORIES,Ltp Pro 15,4,1384.48,5537.92
2024-08-31,2024.0,8.0,3.0,Saturday,Store-D,NORTH,ELECTRONICS,Smart Phone X,5,1441.04,7205.2
2024-10-02,2024.0,10.0,4.0,Wednesday,Store-C,EAST,ELECTRONICS,Tablet Plus,7,1727.02,12089.14
2024-10-11,2024.0,10.0,4.0,Friday,Store-E,NORTH,ELECTRONICS,Smartfone X,5,393.14,1965.7
2024-08-28,2024.0,8.0,3.0,Wednesday,Store D,SOUTH,ELECTRONICS,Tablet,10,1832.0,18320.0
2024-03-30,2024.0,3.0,1.0,Saturday,Store D,EAST,ACCESSORIES,Laptop Pro - 15,2,536.55,1073.1
2024-02-15,2024.0,2.0,1.0,Thursday,Store C,NORTH,ELECTRONICS,Laptop Pro - 15,7,1650.09,11550.63
2024-11-17,2024.0,11.0,4.0,Sunday,Store-A,SOUTH,ACCESSORIES,Ltp Pro 15,6,908.53,3035.38
2024-09-24,2024.0,9.0,3.0,Tuesday,Store-E,WEST,ACCESSORIES,Laptop Pro15,2,1595.47,3190.94
2024-11-08,2024.0,11.0,4.0,Friday,Store-A,WEST,ACCESSORIES,Smartphone X,7,261.16,1828.12
2024-02-03,2024.0,2.0,1.0,Saturday,Store B,WEST,ELECTRONICS,Ltp Pro 15,1,347.81,347.81
2024-07-30,2024.0,7.0,3.0,Tuesday,Store D,NORTH,ELECTRONICS,Smart Phone X,4,368.87,2310.27
2024-10-28,2024.0,10.0,4.0,Monday,Store-B,SOUTH,ELECTRONICS,Smartfone X,6,768.33,4609.98
2024-01-01,2024.0,1.0,1.0,Monday,Store E,NORTH,ACCESSORIES,Smartphone X,6,1218.67,4974.39
2024-01-31,2024.0,1.0,1.0,Wednesday,Store-B,WEST,ELECTRONICS,Smartfone X,5,1361.27,6806.35
2024-12-21,2024.0,12.0,4.0,Saturday,Store-B,SOUTH,ACCESSORIES,Tablet Plus,6,63.15,378.9
2024-03-08,2024.0,3.0,1.0,Friday,Store-D,EAST,ELECTRONICS,Laptop Pro15,2,1550.53,3101.06
2024-07-22,2024.0,7.0,3.0,Monday,Store C,WEST,ELECTRONICS,Laptop Pro15,4,823.55,3294.2
2024-03-09,2024.0,3.0,1.0,Saturday,Store E,SOUTH,ACCESSORIES,Laptop Pro15,4,739.06,2829.75
2024-02-07,2024.0,2.0,1.0,Wednesday,Store-D,EAST,ELECTRONICS,Ltp Pro 15,1,805.67,1982.0
2024-02-15,2024.0,2.0,1.0,Thursday,Store D,WEST,ELECTRONICS,Laptop Pro - 15,3,1163.9,3491.7
2024-08-13,2024.0,8.0,3.0,Tuesday,Store A,SOUTH,ACCESSORIES,Smartfone X,6,1274.77,3877.91
2024-11-17,2024.0,11.0,4.0,Sunday,Store-D,WEST,ACCESSORIES,Tablet,6,341.69,2050.14
2024-06-02,2024.0,6.0,2.0,Sunday,Store D,SOUTH,ELECTRONICS,Tablet Plus,10,1365.71,1128.39
2024-04-01,2024.0,4.0,2.0,Monday,Store-C,SOUTH,ELECTRONICS,Laptop Pro - 15,7,1092.77,7649.39
2024-02-21,2024.0,2.0,1.0,Wednesday,Store B,SOUTH,ELECTRONICS,Smart Phone X,9,1738.96,15650.64
2024-10-28,2024.0,10.0,4.0,Monday,Store B,NORTH,ACCESSORIES,Smartphone X,9,1476.73,786.31
2024-11-29,2024.0,11.0,4.0,Friday,Store-B,WEST,ELECTRONICS,Smart Phone X,5,137.58,687.9
2024-05-26,2024.0,5.0,2.0,Sunday,Store-E,WEST,ELECTRONICS,Smart Phone X,3,918.15,2754.45
2024-01-07,2024.0,1.0,1.0,Sunday,Store-B,NORTH,ACCESSORIES,Tablet Plus,5,954.52,4982.39
2024-11-21,2024.0,11.0,4.0,Thursday,Store E,EAST,ELECTRONICS,Smartphone X,9,1866.97,16802.73
2024-06-20,2024.0,6.0,2.0,Thursday,Store A,WEST,ACCESSORIES,Laptop Pro15,3,410.36,1231.08
2024-05-14,2024.0,5.0,2.0,Tuesday,Store-E,EAST,ACCESSORIES,Laptop Pro15,3,902.57,3122.32
2024-08-24,2024.0,8.0,3.0,Saturday,Store E,WEST,ELECTRONICS,Ltp Pro 15,10,897.47,8974.7
2024-10-30,2024.0,10.0,4.0,Wednesday,Store-E,SOUTH,ELECTRONICS,Tablet,6,1359.79,1990.04
2024-03-28,2024.0,3.0,1.0,Thursday,Store-E,WEST,ELECTRONICS,Ltp Pro 15,5,1439.32,7196.6
2024-11-01,2024.0,11.0,4.0,Friday,Store-E,EAST,ELECTRONICS,Tablet,6,244.46,1466.76
2024-02-17,2024.0,2.0,1.0,Saturday,Store E,NORTH,ELECTRONICS,Smartphone X,10,227.88,1057.2
2024-01-30,2024.0,1.0,1.0,Tuesday,Store D,SOUTH,ELECTRONICS,Ltp Pro 15,10,1299.99,3246.81
2024-07-05,2024.0,7.0,3.0,Friday,Store A,EAST,ACCESSORIES,Smartfone X,2,1164.53,3726.74
2024-12-30,2024.0,12.0,4.0,Monday,Store E,WEST,ELECTRONICS,Smartfone X,3,51.12,4973.01
2024-06-24,2024.0,6.0,2.0,Monday,Store A,WEST,ELECTRONICS,Laptop Pro 15,9,1927.59,2293.1
2024-09-19,2024.0,9.0,3.0,Thursday,Store-B,SOUTH,ACCESSORIES,Smartphone X,10,302.12,3197.52
2024-06-17,2024.0,6.0,2.0,Monday,Store-B,NORTH,ACCESSORIES,Laptop Pro 15,7,632.37,2668.05
2024-02-20,2024.0,2.0,1.0,Tuesday,Store-E,SOUTH,ACCESSORIES,Smartphone X,9,1034.07,9306.63
2024-07-14,2024.0,7.0,3.0,Sunday,Store B,NORTH,ACCESSORIES,Ltp Pro 15,4,655.34,1740.39
2024-06-30,2024.0,6.0,2.0,Sunday,Store C,SOUTH,ACCESSORIES,Smart Phone X,4,1855.41,7421.64
2024-07-22,2024.0,7.0,3.0,Monday,Store-A,EAST,ACCESSORIES,Tablet Plus,2,1429.36,2858.72
2024-08-19,2024.0,8.0,3.0,Monday,Store-A,NORTH,ACCESSORIES,Laptop Pro15,6,501.04,3006.24
2024-05-28,2024.0,5.0,2.0,Tuesday,Store E,WEST,ACCESSORIES,Ltp Pro 15,1,1883.63,4397.29
2024-09-29,2024.0,9.0,3.0,Sunday,Store D,WEST,ACCESSORIES,Smartphone X,4,710.58,2842.32
2024-03-18,2024.0,3.0,1.0,Monday,Store E,WEST,ELECTRONICS,Smartphone X,6,1720.85,10325.1
2024-03-01,2024.0,3.0,1.0,Friday,Store D,WEST,ACCESSORIES,Smartphone X,8,1076.12,8608.96
2024-08-18,2024.0,8.0,3.0,Sunday,Store E,WEST,ELECTRONICS,Tablet Plus,3,367.76,1103.28
2024-05-27,2024.0,5.0,2.0,Monday,Store A,WEST,ELECTRONICS,Tablet,2,121.8,2471.7
2024-08-01,2024.0,8.0,3.0,Thursday,Store B,EAST,ACCESSORIES,Laptop Pro15,4,1462.79,116.81
2024-11-04,2024.0,11.0,4.0,Monday,Store-C,EAST,ELECTRONICS,Tablet Plus,2,1366.3,2732.6
2024-03-25,2024.0,3.0,1.0,Monday,Store A,WEST,ELECTRONICS,Smart Phone X,2,1651.42,3302.84
2024-11-13,2024.0,11.0,4.0,Wednesday,Store B,NORTH,ELECTRONICS,Laptop Pro15,8,148.19,1279.41
2024-02-12,2024.0,2.0,1.0,Monday,Store C,NORTH,ACCESSORIES,Laptop Pro15,3,137.62,412.86
2024-04-25,2024.0,4.0,2.0,Thursday,Store A,SOUTH,ELECTRONICS,Ltp Pro 15,99,1646.46,162999.54
2024-03-26,2024.0,3.0,1.0,Tuesday,Store A,NORTH,ELECTRONICS,Tablet,8,1726.91,13815.28
2024-11-15,2024.0,11.0,4.0,Friday,Store-D,EAST,ELECTRONICS,Ltp Pro 15,8,1559.24,12473.92
2024-05-18,2024.0,5.0,2.0,Saturday,Store-C,SOUTH,ACCESSORIES,Smartfone X,9,1145.57,10310.13
2024-11-10,2024.0,11.0,4.0,Sunday,Store D,WEST,ELECTRONICS,Tablet Plus,2,1088.52,2177.04
2024-09-16,2024.0,9.0,3.0,Monday,Store E,NORTH,ELECTRONICS,Tablet,9,1981.78,17836.02
2024-09-29,2024.0,9.0,3.0,Sunday,Store B,NORTH,ELECTRONICS,Ltp Pro 15,6,1794.6,2577.79
2024-08-09,2024.0,8.0,3.0,Friday,Store-D,SOUTH,ACCESSORIES,Laptop Pro 15,5,63.22,316.1
2024-02-12,2024.0,2.0,1.0,Monday,Store E,SOUTH,ACCESSORIES,Tablet Plus,99,427.89,3674.15
2024-06-04,2024.0,6.0,2.0,Tuesday,Store B,EAST,ACCESSORIES,Smartphone X,7,1537.34,10761.38
2024-09-30,2024.0,9.0,3.0,Monday,Store D,SOUTH,ACCESSORIES,Tablet,1,907.13,907.13
2024-11-08,2024.0,11.0,4.0,Friday,Store-E,EAST,ACCESSORIES,Smart Phone X,7,1006.04,1902.91
2024-01-31,2024.0,1.0,1.0,Wednesday,Store D,WEST,ACCESSORIES,Tablet Plus,3,804.14,4721.27
2024-03-03,2024.0,3.0,1.0,Sunday,Store B,EAST,ACCESSORIES,Laptop Pro 15,1,1041.6,1477.08
2024-04-21,2024.0,4.0,2.0,Sunday,Store D,WEST,ELECTRONICS,Laptop Pro 15,9,1325.51,248.07
2024-11-27,2024.0,11.0,4.0,Wednesday,Store E,NORTH,ELECTRONICS,Laptop Pro - 15,9,1057.68,9519.12
2024-08-19,2024.0,8.0,3.0,Monday,Store-E,EAST,ACCESSORIES,Tablet,2,915.06,1830.12
2024-03-24,2024.0,3.0,1.0,Sunday,Store A,NORTH,ACCESSORIES,Laptop Pro 15,4,864.66,3646.75
2024-11-11,2024.0,11.0,4.0,Monday,Store A,WEST,ACCESSORIES,Tablet Plus,10,373.81,3738.1
2024-03-05,2024.0,3.0,1.0,Tuesday,Store C,NORTH,ELECTRONICS,Tablet,3,1621.24,3747.49
2024-04-06,2024.0,4.0,2.0,Saturday,Store A,SOUTH,ELECTRONICS,Smart Phone X,10,1222.43,4679.38
2024-11-29,2024.0,11.0,4.0,Friday,Store-A,WEST,ACCESSORIES,Smartphone X,1,1761.18,1761.18
2024-05-20,2024.0,5.0,2.0,Monday,Store-B,NORTH,ACCESSORIES,Laptop Pro15,10,1412.33,14123.3
2024-07-18,2024.0,7.0,3.0,Thursday,Store C,WEST,ACCESSORIES,Tablet,9,1049.37,3530.72
2024-11-30,2024.0,11.0,4.0,Saturday,Store E,EAST,ELECTRONICS,Ltp Pro 15,4,1299.99,4216.44
2024-09-18,2024.0,9.0,3.0,Wednesday,Store C,EAST,ACCESSORIES,Smartfone X,2,1409.87,2668.16
2024-08-20,2024.0,8.0,3.0,Tuesday,Store-D,SOUTH,ELECTRONICS,Laptop Pro15,6,1440.39,8642.34
2024-03-10,2024.0,3.0,1.0,Sunday,Store-E,WEST,ELECTRONICS,Laptop Pro15,2,814.09,1628.18
2024-06-09,2024.0,6.0,2.0,Sunday,Store C,SOUTH,ELECTRONICS,Laptop Pro 15,6,1299.99,2741.38
2024-07-30,2024.0,7.0,3.0,Tuesday,Store E,EAST,ELECTRONICS,Laptop Pro15,10,1220.89,12208.9
2024-08-20,2024.0,8.0,3.0,Tuesday,Store-C,NORTH,ACCESSORIES,Tablet,6,1083.67,6502.02
2024-07-26,2024.0,7.0,3.0,Friday,Store E,WEST,ACCESSORIES,Ltp Pro 15,5,1846.29,9231.45
2024-07-04,2024.0,7.0,3.0,Thursday,Store-B,WEST,ELECTRONICS,Smartphone X,5,1920.8,1482.9
2024-03-09,2024.0,3.0,1.0,Saturday,Store A,WEST,ELECTRONICS,Smartphone X,1,920.61,920.61
2024-10-01,2024.0,10.0,4.0,Tuesday,Store E,WEST,ACCESSORIES,Ltp Pro 15,3,590.14,1770.42
2024-11-28,2024.0,11.0,4.0,Thursday,Store-B,EAST,ELECTRONICS,Tablet Plus,4,632.04,2248.88
2024-11-08,2024.0,11.0,4.0,Friday,Store B,WEST,ELECTRONICS,Smartfone X,4,1364.86,3268.73
2024-07-04,2024.0,7.0,3.0,Thursday,Store A,NORTH,ACCESSORIES,Laptop Pro 15,5,440.94,1748.64
2024-05-27,2024.0,5.0,2.0,Monday,Store D,EAST,ELECTRONICS,Smartphone X,2,1069.34,1627.96
2024-06-02,2024.0,6.0,2.0,Sunday,Store B,SOUTH,ELECTRONICS,Smart Phone X,2,1776.51,3137.35
2024-05-17,2024.0,5.0,2.0,Friday,Store-B,SOUTH,ACCESSORIES,Smartfone X,10,1702.06,2911.62
2024-06-27,2024.0,6.0,2.0,Thursday,Store B,WEST,ELECTRONICS,Smartphone X,3,1727.32,5181.96
2024-08-04,2024.0,8.0,3.0,Sunday,Store C,WEST,ACCESSORIES,Smartphone X,2,986.1,1972.2
2024-12-20,2024.0,12.0,4.0,Friday,Store B,WEST,ACCESSORIES,Smart Phone X,9,308.64,2093.99
2024-04-06,2024.0,4.0,2.0,Saturday,Store D,SOUTH,ELECTRONICS,Smart Phone X,2,1099.85,4549.01
2024-09-29,2024.0,9.0,3.0,Sunday,Store C,EAST,ACCESSORIES,Tablet,4,514.89,3436.99
2024-06-24,2024.0,6.0,2.0,Monday,Store D,EAST,ELECTRONICS,Smartfone X,1,1037.21,3588.11
