sale_date,store,region,product_name,category,unit_price,quantity,total_sales,notes,last_update,sale_year,sale_month,sale_quarter,weekday
,Store D,SOUTH,Laptop Pro 15,ACCESSORIES,1693.03,3,5079.09,,2024-07-14 00:00,,,,
2024-07-30,Store-C,EAST,Laptop Pro - 15,ELECTRONICS,139.96,7,979.72,,2024-06-16 00:00,2024.0,7.0,3.0,Tuesday
,Store-B,EAST,Tablet Plus,ACCESSORIES,934.01,2,1868.02,promo applied,09/19/2024 12:00 AM,,,,
,Store B,EAST,Ltp Pro 15,ELECTRONICS,1530.22,10,15302.2,manual override,05/26/2024 12:00 AM,,,,
,Store A,SOUTH,Laptop Pro - 15,ACCESSORIES,1391.99,3,4175.97,,2024-04-24 00:00,,,,
2024-10-17,Store-C,WEST,Ltp Pro 15,,828.72,4,3314.88,manual override,10/29/2024 12:00 AM,2024.0,10.0,4.0,Thursday
,Store C,WEST,Smartfone X,ACCESSORIES,20.38,5,101.89999999999999,urgent,10/10/2024 12:00 AM,,,,
,Store A,WEST,Laptop Pro 15,ELECTRONICS,1938.42,1,1938.42,,2024-11-04 00:00,,,,
,Store E,SOUTH,Laptop Pro15,ELECTRONICS,753.96,3,2261.88,,2024-06-15 00:00,,,,
,Store C,WEST,Laptop Pro 15,ACCESSORIES,165.82,5,829.0999999999999,check later,10/18/2024 12:00 AM,,,,
2024-04-25,Store A,SOUTH,Smartphone X,ELECTRONICS,216.17,8,1729.36,,2024-04-17 00:00,2024.0,4.0,2.0,Thursday
,Store-D,WEST,Smartphone X,ELECTRONICS,179.63,1,179.63,,,,,,
2024-11-01,Store-B,SOUTH,Smartphone X,ACCESSORIES,1007.95,4,4031.8,,07/03/2024 12:00 AM,2024.0,11.0,4.0,Friday
,Store-D,SOUTH,Laptop Pro 15,ACCESSORIES,1625.47,10,16254.7,urgent,,,,,
,Store C,WEST,Laptop Pro - 15,ACCESSORIES,1402.96,3,4208.88,urgent,2024-11-29 00:00,,,,
2024-11-28,Store-D,,Ltp Pro 15,ELECTRONICS,28.17,1,28.17,,2024-02-27 00:00,2024.0,11.0,4.0,Thursday
,Store-A,NORTH,Tablet Plus,ELECTRONICS,1862.82,6,11176.92,promo applied,2024-01-20 00:00,,,,
,Store-D,EAST,Smartphone X,ELECTRONICS,444.71,3,1334.1299999999999,,2024-10-03 00:00,,,,
,Store B,,Tablet Plus,ELECTRONICS,1044.93,1,1044.93,,09/27/2024 12:00 AM,,,,
,Store A,WEST,Smartphone X,ELECTRONICS,1621.2,8,12969.6,manual override,2024-10-12 00:00,,,,
,Store E,,Ltp Pro 15,ACCESSORIES,307.68,10,3076.8,,07/20/2024 12:00 AM,,,,
,Store-B,SOUTH,Tablet Plus,ACCESSORIES,1665.75,4,6663.0,check later,05/07/2024 12:00 AM,,,,
,Store E,EAST,Ltp Pro 15,ACCESSORIES,1373.66,3,4120.9800000000005,promo applied,2024-07-23 00:00,,,,
,Store-B,SOUTH,Tablet Plus,,1607.92,8,12863.36,urgent,01/22/2024 12:00 AM,,,,
,Store C,WEST,Ltp Pro 15,ELECTRONICS,1952.07,9,17568.63,check later,2024-05-28 00:00,,,,
,Store C,EAST,Laptop Pro15,ELECTRONICS,1427.4,2,2854.8,urgent,04/29/2024 12:00 AM,,,,
,Store-B,,Laptop Pro15,ELECTRONICS,537.7,7,3763.9000000000005,promo applied,2024-06-15 00:00,,,,
,Store D,WEST,Laptop Pro15,ACCESSORIES,1823.21,9,16408.89,,2024-10-28 00:00,,,,
,Store E,EAST,Laptop Pro 15,,243.47,5,1217.35,,2024-02-05 00:00,,,,
2024-03-10,Store D,EAST,Tablet,,1004.3,6,6025.799999999999,promo applied,2024-12-03 00:00,2024.0,3.0,1.0,Sunday
,Store-C,EAST,Laptop Pro15,ELECTRONICS,1406.16,3,4218.4800000000005,,06/30/2024 12:00 AM,,,,
,Store C,SOUTH,Ltp Pro 15,,362.01,5,1810.05,,06/15/2024 12:00 AM,,,,
,Store-E,WEST,Laptop Pro15,ACCESSORIES,892.9,4,3571.6,urgent,09/17/2024 12:00 AM,,,,
2024-11-17,Store-B,EAST,Smartfone X,ACCESSORIES,1280.11,1,1280.11,,01/22/2024 12:00 AM,2024.0,11.0,4.0,Sunday
,Store-C,NORTH,Tablet,ELECTRONICS,1026.39,1,1026.39,urgent,06/26/2024 12:00 AM,,,,
,Store B,SOUTH,Laptop Pro 15,ACCESSORIES,1107.53,10,11075.3,,04/26/2024 12:00 AM,,,,
,Store B,,Ltp Pro 15,ELECTRONICS,1858.03,7,13006.21,,2024-05-05 00:00,,,,
,Store A,WEST,Laptop Pro 15,ACCESSORIES,1121.54,7,7850.78,manual override,2024-08-20 00:00,,,,
,Store-B,NORTH,Smartphone X,ACCESSORIES,1299.04,1,1299.04,,2024-09-23 00:00,,,,
,Store-C,WEST,Smartfone X,ACCESSORIES,285.18,3,855.54,urgent,,,,,
,Store A,SOUTH,Smartfone X,ACCESSORIES,706.28,6,4237.68,check later,03/22/2024 12:00 AM,,,,
,Store-E,SOUTH,Laptop Pro - 15,ELECTRONICS,1267.89,1,1267.89,promo applied,2024-06-29 00:00,,,,
,Store-B,NORTH,Tablet,ELECTRONICS,89.65,3,268.95000000000005,,10/03/2024 12:00 AM,,,,
,Store-A,NORTH,Tablet,ELECTRONICS,455.2,1,455.2,manual override,05/29/2024 12:00 AM,,,,
,Store D,,Smartfone X,,1835.99,9,16523.91,,2024-10-22 00:00,,,,
,Store A,EAST,Smart Phone X,ACCESSORIES,1947.25,4,7789.0,promo applied,2024-02-24 00:00,,,,
,Store B,WEST,Ltp Pro 15,ELECTRONICS,916.46,4,3665.84,manual override,,,,,
,Store A,WEST,Laptop Pro 15,ELECTRONICS,1642.5,3,4927.5,check later,2024-06-03 00:00,,,,
2024-08-02,Store D,WEST,Laptop Pro 15,ELECTRONICS,1047.23,10,10472.3,manual override,2024-12-07 00:00,2024.0,8.0,3.0,Friday
,Store D,WEST,Laptop Pro 15,ELECTRONICS,1280.83,10,12808.3,promo applied,2024-01-16 00:00,,,,
,Store E,EAST,Tablet,,535.07,6,3210.42,,02/10/2024 12:00 AM,,,,
,Store-B,EAST,Tablet,ACCESSORIES,651.61,5,3258.05,,2024-06-04 00:00,,,,
2024-08-25,Store-B,SOUTH,Smartphone X,ACCESSORIES,249.16,3,747.48,promo applied,2024-07-09 00:00,2024.0,8.0,3.0,Sunday
,Store-D,WEST,Tablet Plus,ELECTRONICS,1723.56,8,13788.48,manual override,12/15/2024 12:00 AM,,,,
,Store-E,SOUTH,Smartfone X,ELECTRONICS,1606.64,2,3213.28,,06/03/2024 12:00 AM,,,,
,Store-D,,Smartfone X,ACCESSORIES,731.61,6,4389.66,,02/27/2024 12:00 AM,,,,
2024-11-01,Store B,EAST,Laptop Pro - 15,ELECTRONICS,614.76,10,6147.6,promo applied,04/28/2024 12:00 AM,2024.0,11.0,4.0,Friday
,Store-B,EAST,Laptop Pro 15,ELECTRONICS,553.85,6,3323.1000000000004,,2024-03-23 00:00,,,,
2024-09-22,Store-C,EAST,Smartfone X,ACCESSORIES,1895.86,3,5687.58,urgent,01/17/2024 12:00 AM,2024.0,9.0,3.0,Sunday
,Store A,SOUTH,Laptop Pro 15,ELECTRONICS,1199.53,3,3598.59,promo applied,2024-10-04 00:00,,,,
,Store E,SOUTH,Laptop Pro 15,ACCESSORIES,1735.74,3,5207.22,,2024-12-03 00:00,,,,
,Store D,EAST,Ltp Pro 15,ELECTRONICS,1366.79,8,10934.32,,2024-02-04 00:00,,,,
,Store B,,Smart Phone X,ELECTRONICS,793.4,1,793.4,,,,,,
,Store C,,Laptop Pro - 15,ELECTRONICS,1700.77,9,15306.93,,2024-09-25 00:00,,,,
,Store D,WEST,Smart Phone X,ACCESSORIES,1742.4,1,1742.4,,12/13/2024 12:00 AM,,,,
,Store A,WEST,Smartfone X,ELECTRONICS,1153.59,4,4614.36,manual override,2024-12-02 00:00,,,,
,Store-C,WEST,Smartphone X,ACCESSORIES,659.34,2,1318.68,promo applied,02/19/2024 12:00 AM,,,,
,Store B,NORTH,Laptop Pro15,ELECTRONICS,567.91,7,3975.37,manual override,2024-06-16 00:00,,,,
2024-04-11,Store-D,,Smart Phone X,ACCESSORIES,722.59,2,1445.18,,2024-07-19 00:00,2024.0,4.0,2.0,Thursday
,Store-D,WEST,Ltp Pro 15,ELECTRONICS,1155.51,6,6933.0599999999995,,02/21/2024 12:00 AM,,,,
,Store D,WEST,Tablet,ELECTRONICS,297.32,8,2378.56,,,,,,
,Store D,SOUTH,Laptop Pro - 15,ELECTRONICS,1288.41,3,3865.2300000000005,,03/23/2024 12:00 AM,,,,
,Store A,,Ltp Pro 15,ELECTRONICS,1406.75,9,12660.75,urgent,10/19/2024 12:00 AM,,,,
,Store A,SOUTH,Smartfone X,ACCESSORIES,915.29,3,2745.87,manual override,03/23/2024 12:00 AM,,,,
,Store B,SOUTH,Tablet Plus,,360.86,3,1082.58,check later,04/15/2024 12:00 AM,,,,
2024-08-15,Store-D,EAST,Ltp Pro 15,,563.71,7,3945.9700000000003,,2024-01-24 00:00,2024.0,8.0,3.0,Thursday
,Store B,EAST,Laptop Pro15,ELECTRONICS,1864.69,1,1864.69,,01/30/2024 12:00 AM,,,,
2024-06-15,Store B,NORTH,Smartfone X,ACCESSORIES,996.2,9,8965.800000000001,urgent,2024-03-12 00:00,2024.0,6.0,2.0,Saturday
2024-03-22,Store B,EAST,Tablet,,161.36,9,1452.2400000000002,check later,2024-06-11 00:00,2024.0,3.0,1.0,Friday
,Store-A,,Tablet,ELECTRONICS,889.92,4,3559.68,,2024-05-05 00:00,,,,
,Store A,SOUTH,Tablet,ACCESSORIES,1412.22,10,14122.2,manual override,09/18/2024 12:00 AM,,,,
,Store-A,NORTH,Laptop Pro 15,ACCESSORIES,1786.97,4,7147.88,,2024-04-02 00:00,,,,
,Store B,NORTH,Laptop Pro - 15,ELECTRONICS,1600.31,10,16003.099999999999,urgent,2024-12-24 00:00,,,,
,Store C,EAST,Smart Phone X,ELECTRONICS,1394.1,9,12546.9,promo applied,2024-01-23 00:00,,,,
2024-08-30,Store A,NORTH,Smart Phone X,ACCESSORIES,261.87,2,523.74,check later,,2024.0,8.0,3.0,Friday
,Store-B,NORTH,Ltp Pro 15,ACCESSORIES,1321.97,1,1321.97,manual override,09/21/2024 12:00 AM,,,,
,Store-E,,Smartfone X,ACCESSORIES,451.11,3,1353.33,manual override,09/06/2024 12:00 AM,,,,
,Store C,NORTH,Tablet Plus,ACCESSORIES,1780.27,2,3560.54,promo applied,11/25/2024 12:00 AM,,,,
2024-04-04,Store E,NORTH,Laptop Pro - 15,ACCESSORIES,597.89,7,4185.23,,01/14/2024 12:00 AM,2024.0,4.0,2.0,Thursday
,Store-C,,Smartphone X,ELECTRONICS,129.83,6,778.98,,2024-07-18 00:00,,,,
,Store-D,,Tablet,ACCESSORIES,638.9,8,5111.2,manual override,11/14/2024 12:00 AM,,,,
2024-07-30,Store E,EAST,Ltp Pro 15,ACCESSORIES,1685.92,1,1685.92,,2024-06-05 00:00,2024.0,7.0,3.0,Tuesday
2024-06-06,Store C,WEST,Laptop Pro 15,ELECTRONICS,1100.24,8,8801.92,,12/10/2024 12:00 AM,2024.0,6.0,2.0,Thursday
,Store-B,SOUTH,Tablet,,1657.27,6,9943.619999999999,urgent,02/14/2024 12:00 AM,,,,
,Store D,SOUTH,Smartfone X,ACCESSORIES,1416.07,1,1416.07,check later,,,,,
,Store D,SOUTH,Smartphone X,ELECTRONICS,928.55,10,9285.5,manual override,2024-01-06 00:00,,,,
,Store-A,WEST,Tablet,ACCESSORIES,984.83,5,4924.150000000001,promo applied,2024-06-27 00:00,,,,
2024-03-14,Store C,EAST,Tablet,ACCESSORIES,609.33,10,6093.3,urgent,,2024.0,3.0,1.0,Thursday
,Store A,WEST,Smart Phone X,ACCESSORIES,208.07,5,1040.35,,10/29/2024 12:00 AM,,,,
,Store B,WEST,Tablet Plus,ELECTRONICS,1171.25,9,10541.25,manual override,09/16/2024 12:00 AM,,,,
,Store-C,SOUTH,Ltp Pro 15,ACCESSORIES,51.38,5,256.90000000000003,,10/30/2024 12:00 AM,,,,
,Store C,EAST,Smart Phone X,ELECTRONICS,711.42,5,3557.1,check later,10/11/2024 12:00 AM,,,,
,Store-C,EAST,Tablet,ELECTRONICS,1289.44,4,5157.76,urgent,09/18/2024 12:00 AM,,,,
2024-02-10,Store-C,SOUTH,Laptop Pro 15,ELECTRONICS,1039.91,5,5199.55,promo applied,2024-04-19 00:00,2024.0,2.0,1.0,Saturday
,Store E,,Laptop Pro15,ELECTRONICS,1931.93,6,11591.58,promo applied,02/23/2024 12:00 AM,,,,
2024-08-03,Store-E,EAST,Laptop Pro - 15,ELECTRONICS,1188.75,9,10698.75,manual override,2024-10-22 00:00,2024.0,8.0,3.0,Saturday
,Store-B,SOUTH,Smart Phone X,ELECTRONICS,480.96,9,4328.639999999999,urgent,2024-09-29 00:00,,,,
,Store D,WEST,Smart Phone X,ELECTRONICS,1428.45,10,14284.5,,2024-12-17 00:00,,,,
,Store-A,EAST,Laptop Pro 15,ACCESSORIES,389.92,1,389.92,urgent,03/18/2024 12:00 AM,,,,
,Store D,NORTH,Laptop Pro 15,ELECTRONICS,356.13,8,2849.04,check later,2024-12-12 00:00,,,,
2024-06-14,Store A,SOUTH,Tablet Plus,ACCESSORIES,1745.39,10,17453.9,promo applied,2024-09-08 00:00,2024.0,6.0,2.0,Friday
,Store-A,SOUTH,Tablet,ACCESSORIES,1923.98,5,9619.9,manual override,2024-11-12 00:00,,,,
2024-02-15,Store D,NORTH,Tablet,ACCESSORIES,820.67,6,4924.0199999999995,manual override,11/24/2024 12:00 AM,2024.0,2.0,1.0,Thursday
2024-01-17,Store E,NORTH,Tablet Plus,ACCESSORIES,760.1,9,6840.900000000001,,2024-06-22 00:00,2024.0,1.0,1.0,Wednesday
,Store-B,WEST,Tablet Plus,ACCESSORIES,1581.94,9,14237.460000000001,urgent,2024-09-04 00:00,,,,
,Store-C,,Tablet,ACCESSORIES,199.48,8,1595.84,,10/17/2024 12:00 AM,,,,
,Store B,EAST,Laptop Pro15,ELECTRONICS,710.01,7,4970.07,check later,09/16/2024 12:00 AM,,,,
,Store-B,SOUTH,Smart Phone X,ACCESSORIES,85.82,8,686.56,urgent,07/04/2024 12:00 AM,,,,
,Store-D,SOUTH,Laptop Pro 15,ELECTRONICS,1049.85,8,8398.8,,2024-03-23 00:00,,,,
2024-07-15,Store D,NORTH,Laptop Pro15,ACCESSORIES,1398.47,10,13984.7,urgent,03/21/2024 12:00 AM,2024.0,7.0,3.0,Monday
,Store E,WEST,Ltp Pro 15,ACCESSORIES,1605.69,1,1605.69,,2024-03-06 00:00,,,,
,Store-D,SOUTH,Laptop Pro - 15,ACCESSORIES,755.91,7,5291.37,,,,,,
,Store E,EAST,Tablet Plus,ACCESSORIES,1766.3,9,15896.699999999999,check later,2024-09-07 00:00,,,,
2024-05-28,Store C,SOUTH,Laptop Pro - 15,ELECTRONICS,1101.66,8,8813.28,check later,04/03/2024 12:00 AM,2024.0,5.0,2.0,Tuesday
,Store-E,NORTH,Laptop Pro 15,ELECTRONICS,1949.14,6,11694.84,,04/26/2024 12:00 AM,,,,
,Store C,EAST,Laptop Pro15,,1662.19,10,16621.9,manual override,08/19/2024 12:00 AM,,,,
,Store-E,SOUTH,Laptop Pro 15,ELECTRONICS,396.42,3,1189.26,,2024-06-29 00:00,,,,
,Store-D,SOUTH,Tablet,ACCESSORIES,1461.37,5,7306.849999999999,urgent,04/24/2024 12:00 AM,,,,
2024-11-09,Store A,EAST,Laptop Pro15,ACCESSORIES,1880.64,6,11283.84,manual override,,2024.0,11.0,4.0,Saturday
2024-11-23,Store A,NORTH,Smartphone X,ELECTRONICS,1016.22,10,10162.2,promo applied,02/18/2024 12:00 AM,2024.0,11.0,4.0,Saturday
,Store E,WEST,Smart Phone X,ACCESSORIES,1757.86,9,15820.74,manual override,2024-12-28 00:00,,,,
,Store-A,WEST,Smartfone X,ACCESSORIES,497.68,2,995.36,manual override,2024-10-03 00:00,,,,
,Store E,SOUTH,Laptop Pro - 15,ELECTRONICS,299.91,7,2099.3700000000003,,2024-10-16 00:00,,,,
,Store B,NORTH,Tablet,ACCESSORIES,1081.44,3,3244.32,urgent,10/20/2024 12:00 AM,,,,
,Store-C,NORTH,Ltp Pro 15,ACCESSORIES,1217.74,8,9741.92,check later,02/02/2024 12:00 AM,,,,
,Store-E,NORTH,Tablet Plus,,1309.68,8,10477.44,,05/23/2024 12:00 AM,,,,
2024-06-04,Store A,EAST,Smartphone X,ACCESSORIES,780.65,5,3903.25,urgent,2024-05-02 00:00,2024.0,6.0,2.0,Tuesday
,Store A,NORTH,Laptop Pro 15,ELECTRONICS,957.98,5,4789.9,,12/05/2024 12:00 AM,,,,
,Store C,WEST,Smartphone X,ELECTRONICS,1704.27,7,11929.89,,10/03/2024 12:00 AM,,,,
2024-03-09,Store-B,WEST,Smartfone X,ACCESSORIES,855.98,2,1711.96,urgent,2024-07-20 00:00,2024.0,3.0,1.0,Saturday
2024-08-04,Store-D,EAST,Smartfone X,ACCESSORIES,347.6,5,1738.0,,02/10/2024 12:00 AM,2024.0,8.0,3.0,Sunday
,Store A,,Laptop Pro - 15,ACCESSORIES,1598.28,2,3196.56,promo applied,2024-08-12 00:00,,,,
,Store E,WEST,Smart Phone X,,633.22,2,1266.44,promo applied,08/17/2024 12:00 AM,,,,
2024-11-13,Store D,NORTH,Smartphone X,ELECTRONICS,1846.4,6,11078.400000000001,promo applied,05/09/2024 12:00 AM,2024.0,11.0,4.0,Wednesday
,Store B,EAST,Tablet,ACCESSORIES,560.09,4,2240.36,,09/30/2024 12:00 AM,,,,
,Store-A,EAST,Smart Phone X,ACCESSORIES,164.87,3,494.61,,2024-10-31 00:00,,,,
2024-02-18,Store-B,EAST,Laptop Pro - 15,ACCESSORIES,851.41,6,5108.46,check later,2024-10-12 00:00,2024.0,2.0,1.0,Sunday
,Store E,NORTH,Laptop Pro15,ELECTRONICS,155.12,3,465.36,,08/02/2024 12:00 AM,,,,
2024-05-09,Store C,NORTH,Smart Phone X,ACCESSORIES,389.48,9,3505.32,promo applied,02/07/2024 12:00 AM,2024.0,5.0,2.0,Thursday
,Store D,WEST,Laptop Pro15,,236.57,4,946.28,,2024-07-10 00:00,,,,
2024-10-23,Store A,WEST,Smartfone X,ELECTRONICS,1831.09,8,14648.72,urgent,2024-07-21 00:00,2024.0,10.0,4.0,Wednesday
2024-06-16,Store-D,,Laptop Pro - 15,ACCESSORIES,1609.87,5,8049.349999999999,,2024-07-03 00:00,2024.0,6.0,2.0,Sunday
2024-11-13,Store-C,WEST,Ltp Pro 15,ELECTRONICS,436.66,9,3929.94,check later,04/13/2024 12:00 AM,2024.0,11.0,4.0,Wednesday
,Store-A,WEST,Laptop Pro 15,ACCESSORIES,493.18,3,1479.54,promo applied,06/27/2024 12:00 AM,,,,
,Store D,NORTH,Laptop Pro - 15,ACCESSORIES,825.82,6,4954.92,,2024-02-09 00:00,,,,
,Store-C,EAST,Laptop Pro 15,ELECTRONICS,1274.37,8,10194.96,urgent,2024-08-16 00:00,,,,
,Store A,NORTH,Laptop Pro 15,ACCESSORIES,950.75,6,5704.5,,2024-05-06 00:00,,,,
,Store B,WEST,Smart Phone X,ELECTRONICS,1017.5,2,2035.0,check later,2024-07-12 00:00,,,,
,Store B,,Smartfone X,ACCESSORIES,1322.6,8,10580.8,,,,,,
,Store E,WEST,Tablet,ACCESSORIES,1914.6,6,11487.599999999999,,08/02/2024 12:00 AM,,,,
2024-10-12,Store-E,SOUTH,Smartphone X,ACCESSORIES,1110.62,9,9995.579999999998,promo applied,2024-06-27 00:00,2024.0,10.0,4.0,Saturday
2024-11-11,Store-D,SOUTH,Laptop Pro 15,ACCESSORIES,419.78,7,2938.46,,05/12/2024 12:00 AM,2024.0,11.0,4.0,Monday
,Store D,WEST,Ltp Pro 15,ACCESSORIES,1290.97,10,12909.7,,07/04/2024 12:00 AM,,,,
2024-07-01,Store D,,Laptop Pro 15,ELECTRONICS,1166.22,1,1166.22,,2024-07-05 00:00,2024.0,7.0,3.0,Monday
,Store B,,Laptop Pro 15,ACCESSORIES,1141.51,5,5707.55,manual override,06/04/2024 12:00 AM,,,,
,Store-C,SOUTH,Ltp Pro 15,ACCESSORIES,676.74,2,1353.48,urgent,,,,,
,Store E,WEST,Laptop Pro15,ACCESSORIES,349.18,6,2095.08,,07/22/2024 12:00 AM,,,,
2024-04-29,Store A,EAST,Smartphone X,ELECTRONICS,159.82,3,479.46,,04/04/2024 12:00 AM,2024.0,4.0,2.0,Monday
,Store-A,WEST,Laptop Pro15,,1581.17,8,12649.36,,2024-11-06 00:00,,,,
,Store E,NORTH,Tablet Plus,ELECTRONICS,1914.59,2,3829.18,promo applied,2024-01-11 00:00,,,,
,Store-A,EAST,Smartphone X,ELECTRONICS,1985.3,2,3970.6,promo applied,,,,,
,Store C,NORTH,Smart Phone X,,43.63,4,174.52,manual override,2024-06-05 00:00,,,,
,Store B,EAST,Ltp Pro 15,ACCESSORIES,1224.61,10,12246.099999999999,check later,2024-07-20 00:00,,,,
,Store-D,,Ltp Pro 15,ELECTRONICS,1849.98,5,9249.9,,2024-09-07 00:00,,,,
,Store B,,Laptop Pro 15,ELECTRONICS,908.46,9,8176.14,check later,2024-04-09 00:00,,,,
,Store A,EAST,Laptop Pro - 15,ACCESSORIES,1947.66,4,7790.64,check later,02/14/2024 12:00 AM,,,,
,Store-B,WEST,Smart Phone X,ACCESSORIES,1141.01,10,11410.1,urgent,2024-03-07 00:00,,,,
,Store A,,Laptop Pro15,ELECTRONICS,595.47,8,4763.76,promo applied,2024-09-27 00:00,,,,
,Store C,EAST,Laptop Pro - 15,ELECTRONICS,881.07,7,6167.490000000001,check later,2024-11-16 00:00,,,,
,Store B,WEST,Tablet Plus,ELECTRONICS,111.22,5,556.1,,2024-11-26 00:00,,,,
,Store-C,SOUTH,Laptop Pro - 15,,415.02,3,1245.06,,03/20/2024 12:00 AM,,,,
,Store-E,NORTH,Smart Phone X,ACCESSORIES,1903.92,2,3807.84,urgent,2024-07-23 00:00,,,,
2024-08-20,Store C,WEST,Laptop Pro15,ACCESSORIES,1159.6,7,8117.199999999999,,04/26/2024 12:00 AM,2024.0,8.0,3.0,Tuesday
,Store-E,EAST,Laptop Pro - 15,ACCESSORIES,37.38,5,186.9,promo applied,07/16/2024 12:00 AM,,,,
,Store-A,WEST,Smartfone X,ACCESSORIES,275.98,2,551.96,urgent,2024-04-12 00:00,,,,
,Store-C,SOUTH,Ltp Pro 15,ACCESSORIES,683.14,6,4098.84,,06/11/2024 12:00 AM,,,,
2024-08-16,Store D,,Laptop Pro - 15,ACCESSORIES,1121.97,5,5609.85,urgent,2024-05-29 00:00,2024.0,8.0,3.0,Friday
2024-05-18,Store A,SOUTH,Smart Phone X,ELECTRONICS,994.67,6,5968.0199999999995,manual override,2024-02-04 00:00,2024.0,5.0,2.0,Saturday
2024-11-05,Store A,WEST,Tablet Plus,ELECTRONICS,1232.34,4,4929.36,,2024-09-15 00:00,2024.0,11.0,4.0,Tuesday
,Store C,WEST,Ltp Pro 15,,906.84,5,4534.2,,2024-12-18 00:00,,,,
,Store D,NORTH,Laptop Pro - 15,ACCESSORIES,457.64,6,2745.84,promo applied,,,,,
,Store D,EAST,Smartfone X,ELECTRONICS,1674.61,1,1674.61,manual override,,,,,
,Store-C,EAST,Ltp Pro 15,,1936.38,9,17427.420000000002,manual override,01/20/2024 12:00 AM,,,,
,Store B,WEST,Laptop Pro - 15,ELECTRONICS,1675.4,2,3350.8,urgent,2024-01-28 00:00,,,,
,Store-C,NORTH,Ltp Pro 15,ACCESSORIES,285.22,6,1711.3200000000002,,12/23/2024 12:00 AM,,,,
,Store A,EAST,Tablet,ACCESSORIES,511.82,7,3582.74,check later,,,,,
,Store-D,,Smartphone X,,841.89,1,841.89,promo applied,2024-10-24 00:00,,,,
2024-05-30,Store B,NORTH,Ltp Pro 15,ACCESSORIES,1975.7,9,17781.3,,2024-06-04 00:00,2024.0,5.0,2.0,Thursday
,Store-E,,Laptop Pro - 15,ACCESSORIES,710.81,3,2132.43,,09/02/2024 12:00 AM,,,,
,Store E,EAST,Tablet,ACCESSORIES,1616.03,8,12928.24,check later,,,,,
,Store-C,EAST,Smartphone X,ELECTRONICS,706.92,6,4241.5199999999995,urgent,,,,,
,Store-D,NORTH,Tablet Plus,ACCESSORIES,1185.27,6,7111.62,,2024-05-07 00:00,,,,
2024-11-21,Store-D,WEST,Laptop Pro - 15,ELECTRONICS,260.05,5,1300.25,,2024-08-22 00:00,2024.0,11.0,4.0,Thursday
,Store D,EAST,Smart Phone X,ELECTRONICS,142.59,9,1283.31,,01/13/2024 12:00 AM,,,,
2024-09-12,Store B,NORTH,Laptop Pro15,ELECTRONICS,1850.75,10,18507.5,promo applied,2024-12-03 00:00,2024.0,9.0,3.0,Thursday
,Store A,WEST,Tablet Plus,ACCESSORIES,1148.15,9,10333.35,manual override,03/02/2024 12:00 AM,,,,
2024-05-27,Store-A,WEST,Tablet Plus,ELECTRONICS,1068.45,9,9616.050000000001,manual override,2024-04-03 00:00,2024.0,5.0,2.0,Monday
,Store C,NORTH,Smart Phone X,ELECTRONICS,1970.4,10,19704.0,,2024-02-10 00:00,,,,
,Store A,NORTH,Smart Phone X,ELECTRONICS,1316.35,10,13163.5,manual override,2024-05-05 00:00,,,,
2024-03-21,Store-A,EAST,Laptop Pro 15,,1366.55,10,13665.5,manual override,2024-11-08 00:00,2024.0,3.0,1.0,Thursday
,Store D,NORTH,Tablet,ELECTRONICS,697.25,9,6275.25,urgent,08/11/2024 12:00 AM,,,,
,Store-C,EAST,Smart Phone X,ACCESSORIES,1505.71,1,1505.71,,06/15/2024 12:00 AM,,,,
2024-01-30,Store D,WEST,Laptop Pro 15,ELECTRONICS,803.08,6,4818.4800000000005,promo applied,05/21/2024 12:00 AM,2024.0,1.0,1.0,Tuesday
,Store-C,EAST,Laptop Pro - 15,ELECTRONICS,405.28,5,2026.3999999999999,promo applied,08/01/2024 12:00 AM,,,,
,Store-E,,Laptop Pro - 15,ELECTRONICS,395.82,9,3562.38,check later,2024-11-07 00:00,,,,
,Store C,WEST,Tablet Plus,ACCESSORIES,895.14,6,5370.84,manual override,09/03/2024 12:00 AM,,,,
2024-05-13,Store E,EAST,Smartphone X,ACCESSORIES,207.67,5,1038.35,manual override,10/03/2024 12:00 AM,2024.0,5.0,2.0,Monday
,Store-E,NORTH,Tablet Plus,ELECTRONICS,1115.33,5,5576.65,,2024-09-12 00:00,,,,
2024-01-21,Store A,SOUTH,Laptop Pro 15,ACCESSORIES,735.63,9,6620.67,,2024-10-27 00:00,2024.0,1.0,1.0,Sunday
,Store B,EAST,Laptop Pro - 15,ACCESSORIES,1954.94,10,19549.4,manual override,09/21/2024 12:00 AM,,,,
,Store E,NORTH,Tablet,ELECTRONICS,385.15,10,3851.5,check later,2024-11-08 00:00,,,,
,Store C,NORTH,Laptop Pro 15,ACCESSORIES,1983.31,10,19833.1,,2024-02-19 00:00,,,,
,Store-B,EAST,Tablet,ELECTRONICS,1896.71,9,17070.39,promo applied,2024-03-14 00:00,,,,
,Store D,SOUTH,Smartfone X,ELECTRONICS,530.56,1,530.56,,12/17/2024 12:00 AM,,,,
,Store-A,SOUTH,Ltp Pro 15,ELECTRONICS,156.05,7,1092.3500000000001,urgent,2024-08-13 00:00,,,,
,Store-C,EAST,Smartfone X,ELECTRONICS,391.92,3,1175.76,urgent,,,,,
,Store C,EAST,Tablet,ACCESSORIES,1288.95,8,10311.6,check later,03/26/2024 12:00 AM,,,,
